,number,assignment_group,assigned_to
40383,INC0009063,70,13
40384,INC0009064,28,236
40385,INC0009064,28,236
40386,INC0009064,28,236
40387,INC0009064,28,236
40388,INC0009065,70,194
40389,INC0009065,70,194
40390,INC0009065,70,194
40391,INC0009065,39,194
40392,INC0009065,39,194
40393,INC0009065,39,194
40394,INC0009067,70,26
40395,INC0009067,70,26
40396,INC0009068,70,13
40397,INC0009068,70,13
40398,INC0009069,55,126
40399,INC0009069,1,126
40400,INC0009069,1,126
40401,INC0009070,70,101
40402,INC0009070,70,101
40403,INC0009070,1,101
40404,INC0009070,1,101
40405,INC0009070,1,101
40406,INC0009070,1,101
40407,INC0009070,1,101
40408,INC0009070,1,101
40409,INC0009070,1,101
40410,INC0009070,1,101
40411,INC0009070,57,101
40412,INC0009070,57,101
40413,INC0009070,57,101
40414,INC0009070,57,101
40415,INC0009071,55,194
40416,INC0009071,39,194
40417,INC0009071,39,194
40418,INC0009071,39,194
40419,INC0009074,70,236
40420,INC0009074,70,6
40421,INC0009074,70,6
40422,INC0009074,70,6
40423,INC0009074,70,6
40424,INC0009074,76,1
40425,INC0009074,76,1
40426,INC0009074,28,1
40427,INC0009074,28,1
40428,INC0009074,28,236
40429,INC0009074,28,236
40430,INC0009074,28,236
40431,INC0009074,28,236
40432,INC0009075,70,1
40433,INC0009075,70,6
40434,INC0009075,70,6
40435,INC0009075,70,6
40436,INC0009075,70,6
40437,INC0009079,1,128
40438,INC0009079,1,128
40439,INC0009080,55,13
40440,INC0009080,1,13
40441,INC0009080,1,13
40442,INC0009080,1,6
40443,INC0009080,1,1
40444,INC0009080,1,1
40445,INC0009080,1,1
40446,INC0009080,1,1
40447,INC0009080,1,1
40448,INC0009080,1,13
40449,INC0009080,1,13
40450,INC0009081,70,1
40451,INC0009081,70,1
40452,INC0009081,70,115
40453,INC0009081,70,115
40454,INC0009082,24,167
40455,INC0009082,56,167
40456,INC0009082,56,167
40457,INC0009082,56,167
40458,INC0009082,56,167
40459,INC0009084,24,167
40460,INC0009084,56,167
40461,INC0009084,56,167
40462,INC0009084,56,167
40463,INC0009084,56,167
40464,INC0009087,70,1
40465,INC0009087,70,13
40466,INC0009087,70,13
40467,INC0009087,70,13
40468,INC0009087,70,13
40469,INC0009087,70,13
40470,INC0009088,53,212
40471,INC0009088,53,212
40472,INC0009088,53,212
40473,INC0009089,55,101
40474,INC0009089,55,101
40475,INC0009089,70,101
40476,INC0009089,22,101
40477,INC0009089,22,101
40478,INC0009089,22,101
40479,INC0009089,22,101
40480,INC0009089,22,101
40481,INC0009089,22,101
40482,INC0009089,22,101
40483,INC0009089,22,101
40484,INC0009089,22,101
40485,INC0009090,70,94
40486,INC0009090,70,94
40487,INC0009091,1,115
40488,INC0009091,1,115
40489,INC0009091,1,115
40490,INC0009091,1,115
40491,INC0009092,64,94
40492,INC0009092,64,94
40493,INC0009092,64,94
40494,INC0009093,64,94
40495,INC0009093,64,94
40496,INC0009093,64,94
40497,INC0009094,64,94
40498,INC0009094,64,94
40499,INC0009094,64,94
40500,INC0009095,70,13
40501,INC0009095,70,13
40502,INC0009095,70,13
40503,INC0009095,70,13
40504,INC0009096,70,233
40505,INC0009096,70,233
40506,INC0009097,24,249
40507,INC0009097,24,249
40508,INC0009097,24,249
40509,INC0009097,24,249
40510,INC0009097,24,249
40511,INC0009097,24,249
40512,INC0009098,70,1
40513,INC0009098,70,23
40514,INC0009098,70,23
40515,INC0009099,53,212
40516,INC0009099,53,212
40517,INC0009099,53,212
40518,INC0009099,53,212
40519,INC0009101,64,94
40520,INC0009101,64,94
40521,INC0009101,64,94
40522,INC0009102,64,94
40523,INC0009102,64,94
40524,INC0009102,64,94
40525,INC0009103,64,94
40526,INC0009103,64,94
40527,INC0009103,64,94
40528,INC0009105,70,1
40529,INC0009105,70,1
40530,INC0009105,70,23
40531,INC0009105,70,23
40532,INC0009106,64,94
40533,INC0009106,64,94
40534,INC0009106,64,94
40535,INC0009107,64,94
40536,INC0009107,64,94
40537,INC0009107,64,94
40538,INC0009108,70,1
40539,INC0009108,70,1
40540,INC0009108,1,1
40541,INC0009108,69,1
40542,INC0009108,69,1
40543,INC0009108,70,1
40544,INC0009108,70,1
40545,INC0009108,70,1
40546,INC0009108,70,1
40547,INC0009108,70,1
40548,INC0009108,70,1
40549,INC0009108,70,191
40550,INC0009108,70,191
40551,INC0009109,6,21
40552,INC0009109,12,21
40553,INC0009109,12,21
40554,INC0009109,12,21
40555,INC0009109,12,21
40556,INC0009110,70,13
40557,INC0009110,70,13
40558,INC0009110,70,13
40559,INC0009110,70,13
40560,INC0009111,70,89
40561,INC0009111,70,89
40562,INC0009111,1,89
40563,INC0009111,69,89
40564,INC0009111,69,89
40565,INC0009111,24,89
40566,INC0009111,24,89
40567,INC0009111,24,89
40568,INC0009112,64,94
40569,INC0009112,64,94
40570,INC0009112,64,94
40571,INC0009113,64,94
40572,INC0009113,64,94
40573,INC0009113,64,94
40574,INC0009115,28,74
40575,INC0009115,48,74
40576,INC0009115,48,74
40577,INC0009115,48,74
40578,INC0009116,46,74
40579,INC0009116,46,74
40580,INC0009116,48,74
40581,INC0009116,48,74
40582,INC0009116,48,74
40583,INC0009120,20,1
40584,INC0009120,70,1
40585,INC0009120,70,56
40586,INC0009120,70,56
40587,INC0009121,20,1
40588,INC0009121,70,1
40589,INC0009121,70,56
40590,INC0009121,70,56
40591,INC0009122,70,56
40592,INC0009122,70,56
40593,INC0009122,70,56
40594,INC0009123,70,13
40595,INC0009123,70,13
40596,INC0009124,70,17
40597,INC0009124,1,17
40598,INC0009124,39,17
40599,INC0009124,39,17
40600,INC0009124,70,17
40601,INC0009124,1,17
40602,INC0009124,1,17
40603,INC0009124,1,17
40604,INC0009125,20,1
40605,INC0009125,70,186
40606,INC0009125,70,186
40607,INC0009125,70,186
40608,INC0009126,70,56
40609,INC0009126,70,56
40610,INC0009126,70,56
40611,INC0009128,64,127
40612,INC0009128,64,127
40613,INC0009128,64,127
40614,INC0009129,70,17
40615,INC0009129,70,17
40616,INC0009129,1,17
40617,INC0009129,1,17
40618,INC0009129,1,17
40619,INC0009129,1,17
40620,INC0009129,1,17
40621,INC0009131,55,214
40622,INC0009131,55,214
40623,INC0009131,55,214
40624,INC0009131,55,214
40625,INC0009133,1,115
40626,INC0009133,1,115
40627,INC0009133,1,115
40628,INC0009133,1,115
40629,INC0009133,1,115
40630,INC0009133,1,115
40631,INC0009133,1,115
40632,INC0009133,1,115
40633,INC0009133,1,115
40634,INC0009133,1,115
40635,INC0009133,1,115
40636,INC0009134,70,115
40637,INC0009134,20,115
40638,INC0009134,70,115
40639,INC0009134,1,115
40640,INC0009134,1,115
40641,INC0009134,1,115
40642,INC0009134,1,115
40643,INC0009134,1,115
40644,INC0009135,70,150
40645,INC0009135,70,150
40646,INC0009135,70,150
40647,INC0009136,70,26
40648,INC0009136,70,26
40649,INC0009137,70,26
40650,INC0009137,70,26
40651,INC0009139,70,150
40652,INC0009139,70,150
40653,INC0009141,25,1
40654,INC0009141,70,1
40655,INC0009141,70,6
40656,INC0009141,70,6
40657,INC0009141,70,6
40658,INC0009144,70,31
40659,INC0009144,70,31
40660,INC0009144,70,31
40661,INC0009144,70,31
40662,INC0009144,25,31
40663,INC0009144,25,31
40664,INC0009144,25,31
40665,INC0009144,25,31
40666,INC0009145,20,1
40667,INC0009145,1,1
40668,INC0009145,55,1
40669,INC0009145,70,208
40670,INC0009145,70,208
40671,INC0009145,70,208
40672,INC0009145,70,208
40673,INC0009146,70,84
40674,INC0009146,70,84
40675,INC0009146,54,84
40676,INC0009146,1,84
40677,INC0009146,55,84
40678,INC0009146,55,84
40679,INC0009146,55,84
40680,INC0009146,55,84
40681,INC0009147,70,1
40682,INC0009147,1,1
40683,INC0009147,70,1
40684,INC0009147,70,6
40685,INC0009147,70,6
40686,INC0009147,70,6
40687,INC0009148,55,155
40688,INC0009148,55,155
40689,INC0009148,55,155
40690,INC0009148,55,155
40691,INC0009148,55,155
40692,INC0009148,55,214
40693,INC0009148,55,214
40694,INC0009148,57,1
40695,INC0009148,55,1
40696,INC0009148,57,1
40697,INC0009148,57,1
40698,INC0009148,57,1
40699,INC0009148,57,155
40700,INC0009148,57,155
40701,INC0009148,57,155
40702,INC0009149,1,84
40703,INC0009149,1,84
40704,INC0009149,55,84
40705,INC0009149,55,84
40706,INC0009149,55,84
40707,INC0009149,55,84
40708,INC0009150,55,155
40709,INC0009150,55,155
40710,INC0009150,55,214
40711,INC0009150,55,214
40712,INC0009150,57,1
40713,INC0009150,57,1
40714,INC0009150,57,155
40715,INC0009150,57,155
40716,INC0009150,57,155
40717,INC0009150,57,155
40718,INC0009150,57,155
40719,INC0009150,57,155
40720,INC0009150,57,155
40721,INC0009150,57,155
40722,INC0009151,70,1
40723,INC0009151,70,208
40724,INC0009151,70,208
40725,INC0009152,70,1
40726,INC0009152,70,1
40727,INC0009152,70,1
40728,INC0009152,70,1
40729,INC0009152,70,6
40730,INC0009152,70,6
40731,INC0009153,55,155
40732,INC0009153,55,155
40733,INC0009153,55,214
40734,INC0009153,57,1
40735,INC0009153,57,1
40736,INC0009153,57,1
40737,INC0009153,57,155
40738,INC0009153,57,155
40739,INC0009153,57,155
40740,INC0009154,55,214
40741,INC0009154,55,214
40742,INC0009154,55,214
40743,INC0009154,55,214
40744,INC0009156,65,4
40745,INC0009156,65,4
40746,INC0009156,65,4
40747,INC0009156,65,4
40748,INC0009156,65,4
40749,INC0009156,65,4
40750,INC0009158,65,1
40751,INC0009158,65,1
40752,INC0009158,70,208
40753,INC0009158,70,208
40754,INC0009159,65,1
40755,INC0009159,70,1
40756,INC0009159,70,6
40757,INC0009159,70,6
40758,INC0009159,70,6
40759,INC0009163,70,33
40760,INC0009163,70,33
40761,INC0009163,28,1
40762,INC0009163,28,236
40763,INC0009163,28,236
40764,INC0009165,70,1
40765,INC0009165,70,6
40766,INC0009165,70,6
40767,INC0009167,64,94
40768,INC0009167,64,94
40769,INC0009167,64,94
40770,INC0009168,30,69
40771,INC0009168,30,69
40772,INC0009168,23,69
40773,INC0009168,23,69
40774,INC0009168,23,69
40775,INC0009168,23,69
40776,INC0009169,64,94
40777,INC0009169,64,94
40778,INC0009169,64,94
40779,INC0009170,64,94
40780,INC0009170,64,94
40781,INC0009170,64,94
40782,INC0009171,64,94
40783,INC0009171,64,94
40784,INC0009171,64,94
40785,INC0009172,70,1
40786,INC0009172,70,1
40787,INC0009172,66,1
40788,INC0009172,66,203
40789,INC0009172,66,203
40790,INC0009172,66,203
40791,INC0009172,66,203
40792,INC0009173,70,73
40793,INC0009173,70,73
40794,INC0009173,70,73
40795,INC0009178,70,13
40796,INC0009178,70,13
40797,INC0009179,70,13
40798,INC0009179,70,13
40799,INC0009180,70,1
40800,INC0009180,70,6
40801,INC0009180,70,6
40802,INC0009181,1,74
40803,INC0009181,55,74
40804,INC0009181,55,74
40805,INC0009181,48,74
40806,INC0009181,48,74
40807,INC0009181,48,74
40808,INC0009182,70,17
40809,INC0009182,70,17
40810,INC0009182,70,17
40811,INC0009183,70,128
40812,INC0009183,70,128
40813,INC0009186,27,34
40814,INC0009186,27,170
40815,INC0009186,27,170
40816,INC0009186,27,170
40817,INC0009186,27,170
40818,INC0009186,27,170
40819,INC0009186,9,1
40820,INC0009186,9,1
40821,INC0009186,27,1
40822,INC0009186,27,170
40823,INC0009186,27,170
40824,INC0009186,9,1
40825,INC0009186,27,1
40826,INC0009186,27,34
40827,INC0009186,9,34
40828,INC0009186,9,34
40829,INC0009186,9,34
40830,INC0009187,20,57
40831,INC0009187,20,57
40832,INC0009187,25,57
40833,INC0009187,25,57
40834,INC0009187,25,57
40835,INC0009187,25,57
40836,INC0009187,25,57
40837,INC0009187,25,57
40838,INC0009187,25,57
40839,INC0009188,70,13
40840,INC0009188,70,13
40841,INC0009188,70,13
40842,INC0009188,70,13
40843,INC0009191,70,126
40844,INC0009191,1,126
40845,INC0009191,1,126
40846,INC0009191,1,126
40847,INC0009191,1,126
40848,INC0009193,70,13
40849,INC0009193,70,13
40850,INC0009194,70,73
40851,INC0009194,70,73
40852,INC0009194,70,73
40853,INC0009196,70,233
40854,INC0009196,70,233
40855,INC0009196,70,13
40856,INC0009196,1,17
40857,INC0009196,1,17
40858,INC0009196,1,233
40859,INC0009196,1,233
40860,INC0009197,20,192
40861,INC0009197,70,1
40862,INC0009197,70,1
40863,INC0009197,1,1
40864,INC0009197,1,126
40865,INC0009197,1,126
40866,INC0009198,70,94
40867,INC0009198,70,94
40868,INC0009198,70,94
40869,INC0009198,1,94
40870,INC0009198,1,126
40871,INC0009198,1,126
40872,INC0009199,70,17
40873,INC0009199,70,17
40874,INC0009199,1,17
40875,INC0009199,1,17
40876,INC0009199,1,17
40877,INC0009199,1,17
40878,INC0009199,1,17
40879,INC0009200,70,1
40880,INC0009200,70,6
40881,INC0009200,70,6
40882,INC0009201,70,1
40883,INC0009201,76,1
40884,INC0009201,70,1
40885,INC0009201,70,1
40886,INC0009201,70,186
40887,INC0009201,70,186
40888,INC0009202,20,201
40889,INC0009202,20,201
40890,INC0009202,70,201
40891,INC0009202,25,201
40892,INC0009202,30,201
40893,INC0009202,30,201
40894,INC0009202,30,201
40895,INC0009203,20,1
40896,INC0009203,20,1
40897,INC0009203,70,1
40898,INC0009203,70,1
40899,INC0009203,70,1
40900,INC0009203,70,23
40901,INC0009203,70,23
40902,INC0009204,70,17
40903,INC0009204,1,17
40904,INC0009204,1,17
40905,INC0009204,1,17
40906,INC0009204,1,17
40907,INC0009204,1,17
40908,INC0009205,70,1
40909,INC0009205,1,1
40910,INC0009205,1,1
40911,INC0009205,1,1
40912,INC0009205,1,1
40913,INC0009205,25,1
40914,INC0009205,25,1
40915,INC0009205,73,1
40916,INC0009205,73,198
40917,INC0009205,73,198
40918,INC0009205,73,198
40919,INC0009205,73,198
40920,INC0009206,1,1
40921,INC0009206,73,1
40922,INC0009206,74,1
40923,INC0009206,73,1
40924,INC0009206,74,1
40925,INC0009206,73,168
40926,INC0009206,73,198
40927,INC0009206,73,198
40928,INC0009206,72,112
40929,INC0009206,73,1
40930,INC0009206,73,198
40931,INC0009206,72,112
40932,INC0009206,72,48
40933,INC0009206,72,48
40934,INC0009206,72,48
40935,INC0009208,70,13
40936,INC0009208,70,13
40937,INC0009209,70,1
40938,INC0009209,1,1
40939,INC0009209,70,187
40940,INC0009209,70,187
40941,INC0009210,1,17
40942,INC0009210,1,17
40943,INC0009211,70,13
40944,INC0009211,70,13
40945,INC0009211,70,13
40946,INC0009211,70,13
40947,INC0009212,22,13
40948,INC0009212,22,13
40949,INC0009213,70,17
40950,INC0009213,1,17
40951,INC0009213,1,17
40952,INC0009213,1,17
40953,INC0009213,1,17
40954,INC0009214,70,1
40955,INC0009214,70,6
40956,INC0009214,70,6
40957,INC0009215,70,1
40958,INC0009215,70,23
40959,INC0009215,70,23
40960,INC0009216,70,192
40961,INC0009216,70,192
40962,INC0009216,70,192
40963,INC0009216,24,1
40964,INC0009216,24,249
40965,INC0009216,24,249
40966,INC0009216,24,249
40967,INC0009216,24,249
40968,INC0009216,24,249
40969,INC0009216,24,249
40970,INC0009217,39,36
40971,INC0009217,39,1
40972,INC0009217,39,183
40973,INC0009217,39,183
40974,INC0009219,70,17
40975,INC0009219,1,17
40976,INC0009219,1,17
40977,INC0009219,1,17
40978,INC0009219,1,17
40979,INC0009221,1,1
40980,INC0009221,73,1
40981,INC0009221,73,198
40982,INC0009221,73,198
40983,INC0009221,73,198
40984,INC0009221,73,198
40985,INC0009223,70,194
40986,INC0009223,39,194
40987,INC0009223,39,194
40988,INC0009223,39,194
40989,INC0009224,70,94
40990,INC0009224,70,94
40991,INC0009225,70,1
40992,INC0009225,1,1
40993,INC0009225,70,1
40994,INC0009225,70,1
40995,INC0009225,70,1
40996,INC0009225,70,1
40997,INC0009225,70,23
40998,INC0009225,70,23
40999,INC0009226,70,229
41000,INC0009226,20,229
41001,INC0009226,54,229
41002,INC0009226,54,229
41003,INC0009226,54,229
41004,INC0009226,54,229
41005,INC0009227,25,58
41006,INC0009227,25,57
41007,INC0009227,25,57
41008,INC0009227,25,57
41009,INC0009227,25,57
41010,INC0009228,70,1
41011,INC0009228,70,1
41012,INC0009228,70,23
41013,INC0009228,70,23
41014,INC0009229,70,215
41015,INC0009229,70,215
41016,INC0009229,1,215
41017,INC0009229,1,215
41018,INC0009229,1,215
41019,INC0009229,69,215
41020,INC0009229,69,215
41021,INC0009229,23,215
41022,INC0009229,23,215
41023,INC0009229,23,215
41024,INC0009229,23,215
41025,INC0009229,30,1
41026,INC0009229,23,1
41027,INC0009229,23,1
41028,INC0009229,23,215
41029,INC0009229,23,215
41030,INC0009229,23,215
41031,INC0009229,23,215
41032,INC0009229,23,215
41033,INC0009229,23,215
41034,INC0009229,23,215
41035,INC0009229,23,215
41036,INC0009230,70,17
41037,INC0009230,70,17
41038,INC0009230,1,17
41039,INC0009230,1,17
41040,INC0009230,1,17
41041,INC0009231,1,140
41042,INC0009231,75,140
41043,INC0009231,75,140
41044,INC0009231,23,140
41045,INC0009231,23,69
41046,INC0009231,25,1
41047,INC0009231,25,140
41048,INC0009231,25,140
41049,INC0009231,25,140
41050,INC0009232,70,1
41051,INC0009232,70,1
41052,INC0009232,70,1
41053,INC0009232,70,1
41054,INC0009232,70,1
41055,INC0009232,70,1
41056,INC0009232,70,1
41057,INC0009232,70,191
41058,INC0009232,70,191
41059,INC0009233,70,57
41060,INC0009233,20,57
41061,INC0009233,25,57
41062,INC0009233,25,57
41063,INC0009233,25,57
41064,INC0009233,25,57
41065,INC0009234,49,120
41066,INC0009234,49,120
41067,INC0009234,49,120
41068,INC0009234,49,120
41069,INC0009234,49,120
41070,INC0009235,70,13
41071,INC0009235,70,13
41072,INC0009236,70,201
41073,INC0009236,29,201
41074,INC0009236,29,201
41075,INC0009236,30,201
41076,INC0009236,30,201
41077,INC0009236,30,201
41078,INC0009237,27,34
41079,INC0009237,27,34
41080,INC0009237,27,34
41081,INC0009237,27,34
41082,INC0009237,27,34
41083,INC0009238,70,148
41084,INC0009238,70,148
41085,INC0009238,39,148
41086,INC0009238,39,148
41087,INC0009238,39,148
41088,INC0009238,39,148
41089,INC0009239,70,57
41090,INC0009239,1,57
41091,INC0009239,1,57
41092,INC0009239,25,57
41093,INC0009239,25,57
41094,INC0009240,70,13
41095,INC0009240,70,13
41096,INC0009242,70,194
41097,INC0009242,39,194
41098,INC0009242,39,194
41099,INC0009242,39,194
41100,INC0009242,39,194
41101,INC0009243,20,1
41102,INC0009243,20,1
41103,INC0009243,70,13
41104,INC0009243,70,13
41105,INC0009244,1,31
41106,INC0009244,25,125
41107,INC0009244,25,125
41108,INC0009244,29,31
41109,INC0009244,29,31
41110,INC0009244,29,31
41111,INC0009245,70,17
41112,INC0009245,1,17
41113,INC0009245,1,17
41114,INC0009245,1,17
41115,INC0009245,1,17
41116,INC0009247,70,73
41117,INC0009247,70,73
41118,INC0009247,70,73
41119,INC0009249,12,234
41120,INC0009249,5,234
41121,INC0009249,22,234
41122,INC0009249,22,234
41123,INC0009249,22,234
41124,INC0009251,28,78
41125,INC0009251,28,78
41126,INC0009251,28,78
41127,INC0009251,28,78
41128,INC0009251,28,78
41129,INC0009251,28,78
41130,INC0009251,28,78
41131,INC0009252,70,94
41132,INC0009252,70,94
41133,INC0009253,1,1
41134,INC0009253,70,128
41135,INC0009253,70,128
41136,INC0009254,25,227
41137,INC0009254,25,140
41138,INC0009254,25,227
41139,INC0009254,25,227
41140,INC0009254,25,227
41141,INC0009255,70,233
41142,INC0009255,70,233
41143,INC0009255,70,233
41144,INC0009256,70,17
41145,INC0009256,1,17
41146,INC0009256,1,17
41147,INC0009256,1,17
41148,INC0009256,1,17
41149,INC0009257,70,13
41150,INC0009257,70,13
41151,INC0009257,70,13
41152,INC0009257,70,13
41153,INC0009258,70,17
41154,INC0009258,1,17
41155,INC0009258,1,17
41156,INC0009258,1,17
41157,INC0009258,1,17
41158,INC0009258,1,17
41159,INC0009258,1,17
41160,INC0009258,1,17
41161,INC0009258,1,17
41162,INC0009258,1,17
41163,INC0009258,1,17
41164,INC0009258,1,17
41165,INC0009258,1,17
41166,INC0009259,9,201
41167,INC0009259,9,201
41168,INC0009259,9,201
41169,INC0009259,9,201
41170,INC0009259,9,201
41171,INC0009259,30,1
41172,INC0009259,30,201
41173,INC0009259,30,201
41174,INC0009259,30,201
41175,INC0009260,27,17
41176,INC0009260,27,34
41177,INC0009260,27,34
41178,INC0009260,54,1
41179,INC0009260,54,1
41180,INC0009260,70,1
41181,INC0009260,1,1
41182,INC0009260,1,1
41183,INC0009260,1,1
41184,INC0009260,1,1
41185,INC0009260,1,17
41186,INC0009260,1,17
41187,INC0009262,70,183
41188,INC0009262,70,183
41189,INC0009262,39,183
41190,INC0009262,39,183
41191,INC0009262,39,183
41192,INC0009262,39,183
41193,INC0009262,39,183
41194,INC0009263,70,201
41195,INC0009263,30,201
41196,INC0009263,30,201
41197,INC0009263,30,201
41198,INC0009264,39,194
41199,INC0009264,39,194
41200,INC0009264,39,194
41201,INC0009265,70,253
41202,INC0009265,1,253
41203,INC0009265,1,253
41204,INC0009265,1,253
41205,INC0009265,1,253
41206,INC0009265,1,253
41207,INC0009265,1,253
41208,INC0009265,24,253
41209,INC0009265,24,253
41210,INC0009265,24,253
41211,INC0009265,24,253
41212,INC0009265,24,253
41213,INC0009265,24,253
41214,INC0009265,24,253
41215,INC0009265,24,253
41216,INC0009265,24,253
41217,INC0009265,24,253
41218,INC0009266,70,233
41219,INC0009266,1,233
41220,INC0009266,1,233
41221,INC0009266,1,233
41222,INC0009267,1,1
41223,INC0009267,73,1
41224,INC0009267,73,1
41225,INC0009267,73,198
41226,INC0009267,73,198
41227,INC0009269,20,17
41228,INC0009269,1,17
41229,INC0009269,1,17
41230,INC0009269,1,17
41231,INC0009269,1,17
41232,INC0009269,1,17
41233,INC0009270,70,13
41234,INC0009270,70,13
41235,INC0009271,70,33
41236,INC0009271,70,33
41237,INC0009271,70,33
41238,INC0009272,1,117
41239,INC0009272,1,117
41240,INC0009272,45,117
41241,INC0009272,45,117
41242,INC0009272,47,117
41243,INC0009272,47,117
41244,INC0009273,70,249
41245,INC0009273,1,249
41246,INC0009273,1,249
41247,INC0009273,1,249
41248,INC0009273,24,249
41249,INC0009273,24,249
41250,INC0009273,24,249
41251,INC0009273,69,1
41252,INC0009273,24,1
41253,INC0009273,69,1
41254,INC0009273,69,1
41255,INC0009273,70,1
41256,INC0009273,1,1
41257,INC0009273,20,1
41258,INC0009273,20,1
41259,INC0009273,24,1
41260,INC0009273,24,253
41261,INC0009273,24,253
41262,INC0009273,24,249
41263,INC0009273,24,249
41264,INC0009273,24,249
41265,INC0009273,24,249
